experiment_id,successful,wave_amplitude,wave_frequency,square_position,square_dimension_perc,line_center_coordinates,line_thickness_perc,line_dimension_perc,line_angle,rotation,scale,filename
1,True,0.1,1.96,"(659, 36)",0.0,,0.0,0.0,0.0,"(-18, -20)",0.9889385048078567,_claycode-8E5MS2e.png
2,True,0.2,1.12,"(361, 184)",0.0,,0.0,0.0,0.0,"(-11, 15)",0.9469952194932356,_claycode-8E5MS2e.png
3,True,0.3,1.19,"(417, 89)",0.0,,0.0,0.0,0.0,"(10, -10)",1.0697729570223118,_claycode-8E5MS2e.png
4,True,0.4,1.47,"(504, 154)",0.0,,0.0,0.0,0.0,"(-11, 10)",1.0306863381313545,_claycode-8E5MS2e.png
5,True,0.5,1.67,"(116, 538)",0.0,,0.0,0.0,0.0,"(17, 11)",0.9552745831935082,_claycode-8E5MS2e.png
6,True,0.6,1.22,"(319, 263)",0.0,,0.0,0.0,0.0,"(17, 11)",0.9578262127543729,_claycode-8E5MS2e.png
7,True,0.7,1.15,"(471, 638)",0.0,,0.0,0.0,0.0,"(-20, 19)",0.9715111004440634,_claycode-8E5MS2e.png
8,True,0.8,1.06,"(283, 498)",0.0,,0.0,0.0,0.0,"(-14, 16)",0.9305051545701659,_claycode-8E5MS2e.png
9,True,0.9,1.52,"(40, 554)",0.0,,0.0,0.0,0.0,"(-12, -14)",1.081085881622954,_claycode-8E5MS2e.png
10,True,1.0,1.19,"(392, 83)",0.0,,0.0,0.0,0.0,"(15, -19)",0.9723613774253257,_claycode-8E5MS2e.png
12,True,0.1,1.02,"(264, 413)",0.0,,0.0,0.0,0.0,"(-18, -19)",1.0750039647636336,_claycode-DPVvmG0KpNe4E.png
13,True,0.2,1.22,"(247, 134)",0.0,,0.0,0.0,0.0,"(14, 13)",0.9687653437396972,_claycode-DPVvmG0KpNe4E.png
14,True,0.3,1.65,"(515, 541)",0.0,,0.0,0.0,0.0,"(18, 11)",1.0897197908023217,_claycode-DPVvmG0KpNe4E.png
15,True,0.4,1.66,"(546, 455)",0.0,,0.0,0.0,0.0,"(10, -16)",1.0135654775034808,_claycode-DPVvmG0KpNe4E.png
16,True,0.5,1.03,"(79, 614)",0.0,,0.0,0.0,0.0,"(11, 14)",0.9686560445944893,_claycode-DPVvmG0KpNe4E.png
17,True,0.6,1.52,"(374, 290)",0.0,,0.0,0.0,0.0,"(20, -14)",0.9043429762751941,_claycode-DPVvmG0KpNe4E.png
18,True,0.7,1.35,"(616, 273)",0.0,,0.0,0.0,0.0,"(12, 13)",0.9748275098566667,_claycode-DPVvmG0KpNe4E.png
19,True,0.8,1.37,"(565, 156)",0.0,,0.0,0.0,0.0,"(18, -14)",1.0100907202316611,_claycode-DPVvmG0KpNe4E.png
20,True,0.9,1.01,"(597, 398)",0.0,,0.0,0.0,0.0,"(-13, 15)",0.9703257859147584,_claycode-DPVvmG0KpNe4E.png
21,True,1.0,1.19,"(21, 38)",0.0,,0.0,0.0,0.0,"(15, -12)",1.032450456023685,_claycode-DPVvmG0KpNe4E.png
23,True,0.1,1.59,"(271, 444)",0.0,,0.0,0.0,0.0,"(15, -15)",1.012420623198627,_claycode-OPuod.png
24,True,0.2,1.17,"(581, 135)",0.0,,0.0,0.0,0.0,"(-18, -20)",0.9709227978508139,_claycode-OPuod.png
25,True,0.3,1.61,"(491, 529)",0.0,,0.0,0.0,0.0,"(16, -19)",1.0524316924537338,_claycode-OPuod.png
26,True,0.4,1.92,"(495, 490)",0.0,,0.0,0.0,0.0,"(-19, -16)",0.9353418286032307,_claycode-OPuod.png
27,True,0.5,1.61,"(85, 222)",0.0,,0.0,0.0,0.0,"(-14, 12)",0.9371419471282915,_claycode-OPuod.png
28,True,0.6,1.5,"(649, 78)",0.0,,0.0,0.0,0.0,"(16, 18)",0.9484963613005017,_claycode-OPuod.png
29,True,0.7,1.25,"(312, 508)",0.0,,0.0,0.0,0.0,"(-15, -16)",0.9496208552251001,_claycode-OPuod.png
30,True,0.8,1.59,"(660, 100)",0.0,,0.0,0.0,0.0,"(-12, -19)",1.0569251033761096,_claycode-OPuod.png
31,True,0.9,1.61,"(221, 512)",0.0,,0.0,0.0,0.0,"(19, -20)",0.9366082558179603,_claycode-OPuod.png
32,True,1.0,1.42,"(201, 182)",0.0,,0.0,0.0,0.0,"(10, 14)",1.060292099237904,_claycode-OPuod.png
34,True,0.1,1.45,"(659, 632)",0.0,,0.0,0.0,0.0,"(17, -12)",1.0142705979066888,_claycode-TtAkZf4j98TBiE.png
35,True,0.2,1.79,"(209, 607)",0.0,,0.0,0.0,0.0,"(-16, 19)",1.057830210758616,_claycode-TtAkZf4j98TBiE.png
36,True,0.3,1.45,"(305, 564)",0.0,,0.0,0.0,0.0,"(11, 20)",1.0144738907537034,_claycode-TtAkZf4j98TBiE.png
37,True,0.4,1.12,"(122, 177)",0.0,,0.0,0.0,0.0,"(12, -10)",1.054972029094485,_claycode-TtAkZf4j98TBiE.png
38,True,0.5,1.01,"(509, 283)",0.0,,0.0,0.0,0.0,"(-19, -10)",1.0305633347701504,_claycode-TtAkZf4j98TBiE.png
39,True,0.6,1.4,"(174, 452)",0.0,,0.0,0.0,0.0,"(-14, 17)",1.0977801785386507,_claycode-TtAkZf4j98TBiE.png
40,True,0.7,1.61,"(562, 454)",0.0,,0.0,0.0,0.0,"(17, 20)",1.0716393133458373,_claycode-TtAkZf4j98TBiE.png
41,True,0.8,1.56,"(674, 624)",0.0,,0.0,0.0,0.0,"(-19, 14)",1.0528858075718555,_claycode-TtAkZf4j98TBiE.png
42,True,0.9,1.51,"(285, 145)",0.0,,0.0,0.0,0.0,"(-20, 14)",0.999994338823634,_claycode-TtAkZf4j98TBiE.png
43,True,1.0,1.57,"(343, 390)",0.0,,0.0,0.0,0.0,"(-10, -12)",1.020506108710324,_claycode-TtAkZf4j98TBiE.png
45,True,0.1,1.38,"(439, 87)",0.0,,0.0,0.0,0.0,"(-11, 10)",0.9233122743035569,_claycode-fZ5GWiX8.png
46,True,0.2,1.36,"(638, 684)",0.0,,0.0,0.0,0.0,"(-10, 11)",1.0879195354187736,_claycode-fZ5GWiX8.png
47,True,0.3,1.54,"(14, 71)",0.0,,0.0,0.0,0.0,"(10, -19)",1.0603949328512563,_claycode-fZ5GWiX8.png
48,True,0.4,1.5,"(629, 584)",0.0,,0.0,0.0,0.0,"(11, -14)",1.0356097783752323,_claycode-fZ5GWiX8.png
49,True,0.5,1.14,"(217, 142)",0.0,,0.0,0.0,0.0,"(19, 17)",1.0512990538812372,_claycode-fZ5GWiX8.png
50,True,0.6,1.4,"(244, 535)",0.0,,0.0,0.0,0.0,"(13, -13)",0.992238315097937,_claycode-fZ5GWiX8.png
51,True,0.7,1.54,"(619, 347)",0.0,,0.0,0.0,0.0,"(-18, 13)",1.0416510541086765,_claycode-fZ5GWiX8.png
52,True,0.8,1.6,"(42, 426)",0.0,,0.0,0.0,0.0,"(16, -13)",0.9492935863009598,_claycode-fZ5GWiX8.png
53,True,0.9,1.4,"(412, 605)",0.0,,0.0,0.0,0.0,"(-18, 18)",1.0563897137727685,_claycode-fZ5GWiX8.png
54,True,1.0,1.75,"(113, 305)",0.0,,0.0,0.0,0.0,"(13, -10)",1.0017262870662098,_claycode-fZ5GWiX8.png
56,True,0.1,1.39,"(421, 343)",0.0,,0.0,0.0,0.0,"(-19, -17)",0.9148792972067823,_claycode-faRZ0H0PmA.png
57,True,0.2,1.14,"(664, 334)",0.0,,0.0,0.0,0.0,"(16, -18)",1.0498890276411088,_claycode-faRZ0H0PmA.png
58,True,0.3,1.83,"(597, 43)",0.0,,0.0,0.0,0.0,"(-19, -20)",1.0236962265901337,_claycode-faRZ0H0PmA.png
59,True,0.4,1.63,"(427, 124)",0.0,,0.0,0.0,0.0,"(16, 20)",1.0307568203058204,_claycode-faRZ0H0PmA.png
60,True,0.5,1.07,"(233, 273)",0.0,,0.0,0.0,0.0,"(17, -18)",1.0439285776493172,_claycode-faRZ0H0PmA.png
61,True,0.6,1.5,"(201, 304)",0.0,,0.0,0.0,0.0,"(11, 20)",0.9870932750319532,_claycode-faRZ0H0PmA.png
62,True,0.7,1.03,"(654, 505)",0.0,,0.0,0.0,0.0,"(20, 16)",0.9798491567838176,_claycode-faRZ0H0PmA.png
63,True,0.8,1.15,"(195, 505)",0.0,,0.0,0.0,0.0,"(19, 11)",0.9972380445818203,_claycode-faRZ0H0PmA.png
64,True,0.9,1.34,"(111, 470)",0.0,,0.0,0.0,0.0,"(20, 14)",1.0271796892739118,_claycode-faRZ0H0PmA.png
65,False,1.0,1.98,"(601, 19)",0.0,,0.0,0.0,0.0,"(-10, 12)",0.9045305813148772,_claycode-faRZ0H0PmA.png
67,True,0.1,1.61,"(92, 519)",0.0,,0.0,0.0,0.0,"(-13, 15)",1.0169657898228128,_claycode-fragment-8E5MS2e.png
68,True,0.2,1.67,"(581, 194)",0.0,,0.0,0.0,0.0,"(-18, -10)",1.006982582064232,_claycode-fragment-8E5MS2e.png
69,True,0.3,1.81,"(623, 384)",0.0,,0.0,0.0,0.0,"(-15, -14)",1.029871168716395,_claycode-fragment-8E5MS2e.png
70,True,0.4,1.16,"(223, 315)",0.0,,0.0,0.0,0.0,"(17, -11)",0.9400618123815829,_claycode-fragment-8E5MS2e.png
71,True,0.5,1.44,"(184, 509)",0.0,,0.0,0.0,0.0,"(20, -12)",0.9571105372729426,_claycode-fragment-8E5MS2e.png
72,True,0.6,1.16,"(654, 474)",0.0,,0.0,0.0,0.0,"(-12, 17)",0.9969769254319228,_claycode-fragment-8E5MS2e.png
73,True,0.7,1.82,"(517, 221)",0.0,,0.0,0.0,0.0,"(-20, -20)",1.0538561493240246,_claycode-fragment-8E5MS2e.png
74,True,0.8,1.79,"(29, 683)",0.0,,0.0,0.0,0.0,"(-18, -18)",1.0594913284604022,_claycode-fragment-8E5MS2e.png
75,True,0.9,1.61,"(69, 546)",0.0,,0.0,0.0,0.0,"(-18, -14)",1.0847212154575185,_claycode-fragment-8E5MS2e.png
76,True,1.0,1.66,"(614, 655)",0.0,,0.0,0.0,0.0,"(20, 15)",0.9695476468212304,_claycode-fragment-8E5MS2e.png
78,True,0.1,1.99,"(87, 279)",0.0,,0.0,0.0,0.0,"(13, 12)",1.0807745247704028,_claycode-fragment-DPVvmG0KpNe4E.png
79,True,0.2,1.34,"(365, 198)",0.0,,0.0,0.0,0.0,"(-16, 15)",0.9936057091269384,_claycode-fragment-DPVvmG0KpNe4E.png
80,True,0.3,1.6,"(155, 29)",0.0,,0.0,0.0,0.0,"(-15, -20)",1.0981181437279326,_claycode-fragment-DPVvmG0KpNe4E.png
81,True,0.4,1.69,"(43, 361)",0.0,,0.0,0.0,0.0,"(17, -15)",0.9643184972465811,_claycode-fragment-DPVvmG0KpNe4E.png
82,True,0.5,1.21,"(537, 35)",0.0,,0.0,0.0,0.0,"(-13, -16)",0.9691701107331266,_claycode-fragment-DPVvmG0KpNe4E.png
83,True,0.6,1.14,"(602, 406)",0.0,,0.0,0.0,0.0,"(10, -19)",1.0190815657673893,_claycode-fragment-DPVvmG0KpNe4E.png
84,True,0.7,1.09,"(581, 90)",0.0,,0.0,0.0,0.0,"(18, 13)",1.055966091885268,_claycode-fragment-DPVvmG0KpNe4E.png
85,True,0.8,1.9,"(148, 504)",0.0,,0.0,0.0,0.0,"(-10, 17)",0.9702963754992942,_claycode-fragment-DPVvmG0KpNe4E.png
86,True,0.9,1.37,"(67, 588)",0.0,,0.0,0.0,0.0,"(-13, 20)",1.0788284072297885,_claycode-fragment-DPVvmG0KpNe4E.png
87,True,1.0,1.08,"(515, 125)",0.0,,0.0,0.0,0.0,"(13, -14)",0.9412103362014494,_claycode-fragment-DPVvmG0KpNe4E.png
89,True,0.1,1.92,"(262, 98)",0.0,,0.0,0.0,0.0,"(-10, -16)",0.9949358773382642,_claycode-fragment-OPuod.png
90,True,0.2,1.53,"(505, 554)",0.0,,0.0,0.0,0.0,"(-13, 10)",0.9436414018211905,_claycode-fragment-OPuod.png
91,True,0.3,1.54,"(551, 409)",0.0,,0.0,0.0,0.0,"(-11, -17)",1.0371805802784952,_claycode-fragment-OPuod.png
92,True,0.4,1.55,"(206, 112)",0.0,,0.0,0.0,0.0,"(-19, -14)",0.9542057861053759,_claycode-fragment-OPuod.png
93,True,0.5,1.81,"(15, 628)",0.0,,0.0,0.0,0.0,"(12, -16)",0.9038432848092884,_claycode-fragment-OPuod.png
94,True,0.6,1.98,"(124, 650)",0.0,,0.0,0.0,0.0,"(18, -14)",0.9449234632384709,_claycode-fragment-OPuod.png
95,True,0.7,1.16,"(384, 362)",0.0,,0.0,0.0,0.0,"(12, 12)",1.0275776081852803,_claycode-fragment-OPuod.png
96,True,0.8,1.64,"(378, 671)",0.0,,0.0,0.0,0.0,"(-12, 13)",0.9907835937557786,_claycode-fragment-OPuod.png
97,True,0.9,1.03,"(562, 16)",0.0,,0.0,0.0,0.0,"(18, -15)",1.0853501242361037,_claycode-fragment-OPuod.png
98,True,1.0,1.12,"(28, 100)",0.0,,0.0,0.0,0.0,"(-17, -12)",0.9966238631749205,_claycode-fragment-OPuod.png
100,True,0.1,1.71,"(222, 502)",0.0,,0.0,0.0,0.0,"(-17, 20)",1.028813331701041,_claycode-fragment-TtAkZf4j98TBiE.png
101,True,0.2,1.42,"(7, 685)",0.0,,0.0,0.0,0.0,"(18, 19)",1.045603764008649,_claycode-fragment-TtAkZf4j98TBiE.png
102,True,0.3,1.57,"(15, 472)",0.0,,0.0,0.0,0.0,"(-14, 14)",1.081077448377783,_claycode-fragment-TtAkZf4j98TBiE.png
103,True,0.4,1.68,"(345, 532)",0.0,,0.0,0.0,0.0,"(-12, -14)",1.0299247645987881,_claycode-fragment-TtAkZf4j98TBiE.png
104,True,0.5,1.01,"(636, 364)",0.0,,0.0,0.0,0.0,"(-10, 19)",0.9194571847303554,_claycode-fragment-TtAkZf4j98TBiE.png
105,True,0.6,1.97,"(179, 581)",0.0,,0.0,0.0,0.0,"(15, 11)",1.0922908159760265,_claycode-fragment-TtAkZf4j98TBiE.png
106,True,0.7,1.62,"(343, 70)",0.0,,0.0,0.0,0.0,"(-13, 15)",0.9598443055794936,_claycode-fragment-TtAkZf4j98TBiE.png
107,True,0.8,1.07,"(560, 106)",0.0,,0.0,0.0,0.0,"(10, -20)",1.0104844382919278,_claycode-fragment-TtAkZf4j98TBiE.png
108,True,0.9,1.68,"(374, 562)",0.0,,0.0,0.0,0.0,"(-18, 14)",1.0366655734966852,_claycode-fragment-TtAkZf4j98TBiE.png
109,True,1.0,1.32,"(474, 183)",0.0,,0.0,0.0,0.0,"(20, -16)",0.9088534682305266,_claycode-fragment-TtAkZf4j98TBiE.png
111,True,0.1,1.26,"(466, 614)",0.0,,0.0,0.0,0.0,"(-20, 17)",0.9293585363512675,_claycode-fragment-fZ5GWiX8.png
112,True,0.2,1.02,"(626, 264)",0.0,,0.0,0.0,0.0,"(-11, 12)",1.0847793860106554,_claycode-fragment-fZ5GWiX8.png
113,True,0.3,1.14,"(368, 59)",0.0,,0.0,0.0,0.0,"(-16, -14)",0.9510991471632376,_claycode-fragment-fZ5GWiX8.png
114,True,0.4,1.96,"(656, 464)",0.0,,0.0,0.0,0.0,"(11, 13)",1.0437153281372185,_claycode-fragment-fZ5GWiX8.png
115,True,0.5,1.92,"(459, 325)",0.0,,0.0,0.0,0.0,"(17, 12)",1.050692642219097,_claycode-fragment-fZ5GWiX8.png
116,True,0.6,1.46,"(347, 114)",0.0,,0.0,0.0,0.0,"(10, 12)",1.0596773813172922,_claycode-fragment-fZ5GWiX8.png
117,True,0.7,1.05,"(657, 262)",0.0,,0.0,0.0,0.0,"(18, -20)",1.0242842135407744,_claycode-fragment-fZ5GWiX8.png
118,True,0.8,1.45,"(346, 180)",0.0,,0.0,0.0,0.0,"(-20, -20)",0.9651406899979741,_claycode-fragment-fZ5GWiX8.png
119,True,0.9,1.09,"(517, 526)",0.0,,0.0,0.0,0.0,"(-11, 17)",0.9989697724151505,_claycode-fragment-fZ5GWiX8.png
120,True,1.0,1.53,"(600, 425)",0.0,,0.0,0.0,0.0,"(10, 19)",0.950751619760495,_claycode-fragment-fZ5GWiX8.png
122,True,0.1,1.42,"(223, 416)",0.0,,0.0,0.0,0.0,"(10, -17)",1.0712718037554732,_claycode-fragment-faRZ0H0PmA.png
123,True,0.2,1.25,"(197, 319)",0.0,,0.0,0.0,0.0,"(18, -13)",1.027486921420024,_claycode-fragment-faRZ0H0PmA.png
124,True,0.3,1.66,"(366, 576)",0.0,,0.0,0.0,0.0,"(-17, 16)",0.9418402565502082,_claycode-fragment-faRZ0H0PmA.png
125,True,0.4,1.47,"(101, 178)",0.0,,0.0,0.0,0.0,"(-16, 10)",0.9978896668704892,_claycode-fragment-faRZ0H0PmA.png
126,True,0.5,1.28,"(535, 576)",0.0,,0.0,0.0,0.0,"(-15, -16)",1.0156396221824417,_claycode-fragment-faRZ0H0PmA.png
127,True,0.6,1.3,"(653, 478)",0.0,,0.0,0.0,0.0,"(-16, -18)",0.952621515176918,_claycode-fragment-faRZ0H0PmA.png
128,True,0.7,1.59,"(617, 279)",0.0,,0.0,0.0,0.0,"(-20, -15)",1.0578055252295144,_claycode-fragment-faRZ0H0PmA.png
129,True,0.8,1.75,"(631, 93)",0.0,,0.0,0.0,0.0,"(16, -10)",1.027727619865042,_claycode-fragment-faRZ0H0PmA.png
130,True,0.9,1.9,"(433, 283)",0.0,,0.0,0.0,0.0,"(-11, 10)",1.0126989789073293,_claycode-fragment-faRZ0H0PmA.png
131,False,1.0,1.95,"(496, 483)",0.0,,0.0,0.0,0.0,"(-16, 12)",0.9671426365159146,_claycode-fragment-faRZ0H0PmA.png
133,True,0.1,2.0,"(95, 353)",0.0,,0.0,0.0,0.0,"(-17, -15)",0.9070182641011854,_claycode-fragment-g5EVtP.png
134,True,0.2,1.91,"(102, 245)",0.0,,0.0,0.0,0.0,"(-13, 13)",0.9965369443357183,_claycode-fragment-g5EVtP.png
135,True,0.3,1.93,"(257, 141)",0.0,,0.0,0.0,0.0,"(-15, -17)",0.9487124635853413,_claycode-fragment-g5EVtP.png
136,True,0.4,1.54,"(263, 602)",0.0,,0.0,0.0,0.0,"(18, 10)",1.0189589897081517,_claycode-fragment-g5EVtP.png
137,True,0.5,1.89,"(593, 342)",0.0,,0.0,0.0,0.0,"(14, 14)",1.0245561820372457,_claycode-fragment-g5EVtP.png
138,True,0.6,1.33,"(204, 627)",0.0,,0.0,0.0,0.0,"(12, -10)",1.0866526853272802,_claycode-fragment-g5EVtP.png
139,True,0.7,1.85,"(656, 55)",0.0,,0.0,0.0,0.0,"(17, -19)",1.038353381354167,_claycode-fragment-g5EVtP.png
140,True,0.8,1.32,"(44, 553)",0.0,,0.0,0.0,0.0,"(16, 18)",0.9240639640110752,_claycode-fragment-g5EVtP.png
141,True,0.9,1.54,"(443, 578)",0.0,,0.0,0.0,0.0,"(16, 17)",0.954641102891467,_claycode-fragment-g5EVtP.png
142,True,1.0,1.67,"(149, 109)",0.0,,0.0,0.0,0.0,"(13, 18)",0.9590910675056902,_claycode-fragment-g5EVtP.png
144,True,0.1,1.65,"(633, 330)",0.0,,0.0,0.0,0.0,"(14, -14)",1.0006444851509653,_claycode-fragment-iO2nTqxQr98.png
145,True,0.2,1.31,"(579, 312)",0.0,,0.0,0.0,0.0,"(-17, -13)",1.0878370266841695,_claycode-fragment-iO2nTqxQr98.png
146,True,0.3,1.28,"(532, 264)",0.0,,0.0,0.0,0.0,"(-12, 14)",0.9213797961267083,_claycode-fragment-iO2nTqxQr98.png
147,True,0.4,1.65,"(386, 489)",0.0,,0.0,0.0,0.0,"(20, 18)",0.9416803572923051,_claycode-fragment-iO2nTqxQr98.png
148,True,0.5,1.55,"(123, 349)",0.0,,0.0,0.0,0.0,"(-13, 11)",0.9614722758580416,_claycode-fragment-iO2nTqxQr98.png
149,True,0.6,1.44,"(673, 147)",0.0,,0.0,0.0,0.0,"(-12, 14)",0.9852245378523771,_claycode-fragment-iO2nTqxQr98.png
150,True,0.7,1.22,"(414, 149)",0.0,,0.0,0.0,0.0,"(13, -16)",1.0559770444450844,_claycode-fragment-iO2nTqxQr98.png
151,True,0.8,1.36,"(561, 217)",0.0,,0.0,0.0,0.0,"(10, 18)",1.0953127496125867,_claycode-fragment-iO2nTqxQr98.png
152,True,0.9,1.47,"(681, 129)",0.0,,0.0,0.0,0.0,"(-13, 12)",0.9701808710189302,_claycode-fragment-iO2nTqxQr98.png
153,True,1.0,1.59,"(597, 578)",0.0,,0.0,0.0,0.0,"(-14, -15)",1.0941608541015806,_claycode-fragment-iO2nTqxQr98.png
155,True,0.1,1.36,"(163, 272)",0.0,,0.0,0.0,0.0,"(-17, -19)",1.0277907672033506,_claycode-fragment-pscejHqqS.png
156,True,0.2,1.4,"(347, 234)",0.0,,0.0,0.0,0.0,"(12, 18)",1.0683650619262912,_claycode-fragment-pscejHqqS.png
157,True,0.3,1.97,"(591, 376)",0.0,,0.0,0.0,0.0,"(12, -15)",1.0667509463858074,_claycode-fragment-pscejHqqS.png
158,True,0.4,1.25,"(304, 574)",0.0,,0.0,0.0,0.0,"(16, 13)",0.9787277156908039,_claycode-fragment-pscejHqqS.png
159,True,0.5,1.17,"(263, 220)",0.0,,0.0,0.0,0.0,"(14, 15)",0.9371748042792994,_claycode-fragment-pscejHqqS.png
160,True,0.6,1.91,"(83, 358)",0.0,,0.0,0.0,0.0,"(-18, 11)",1.043958480689705,_claycode-fragment-pscejHqqS.png
161,True,0.7,1.91,"(264, 426)",0.0,,0.0,0.0,0.0,"(-18, -15)",1.0538434933533023,_claycode-fragment-pscejHqqS.png
162,True,0.8,1.79,"(570, 24)",0.0,,0.0,0.0,0.0,"(-14, -14)",1.0136186445744613,_claycode-fragment-pscejHqqS.png
163,True,0.9,1.61,"(560, 91)",0.0,,0.0,0.0,0.0,"(-14, -20)",1.0968995936493307,_claycode-fragment-pscejHqqS.png
164,True,1.0,1.54,"(403, 316)",0.0,,0.0,0.0,0.0,"(-11, 20)",1.0017314524520207,_claycode-fragment-pscejHqqS.png
166,True,0.1,1.87,"(500, 590)",0.0,,0.0,0.0,0.0,"(13, -19)",0.9313174378166579,_claycode-fragment-qwXqOPMnAPwG.png
167,True,0.2,1.26,"(48, 213)",0.0,,0.0,0.0,0.0,"(-16, -13)",1.0880876454119937,_claycode-fragment-qwXqOPMnAPwG.png
168,True,0.3,1.19,"(403, 573)",0.0,,0.0,0.0,0.0,"(-13, 20)",0.9437247790971953,_claycode-fragment-qwXqOPMnAPwG.png
169,True,0.4,1.0,"(406, 603)",0.0,,0.0,0.0,0.0,"(-12, 18)",0.9110945145368413,_claycode-fragment-qwXqOPMnAPwG.png
170,True,0.5,1.93,"(596, 569)",0.0,,0.0,0.0,0.0,"(17, -16)",0.9159044837372889,_claycode-fragment-qwXqOPMnAPwG.png
171,True,0.6,1.96,"(662, 42)",0.0,,0.0,0.0,0.0,"(14, -12)",0.9490911028844353,_claycode-fragment-qwXqOPMnAPwG.png
172,True,0.7,1.83,"(269, 306)",0.0,,0.0,0.0,0.0,"(-10, 11)",1.0154763814603163,_claycode-fragment-qwXqOPMnAPwG.png
173,True,0.8,1.36,"(244, 346)",0.0,,0.0,0.0,0.0,"(18, 10)",1.0259417962901445,_claycode-fragment-qwXqOPMnAPwG.png
174,True,0.9,1.79,"(574, 239)",0.0,,0.0,0.0,0.0,"(-12, -10)",0.9350755132992666,_claycode-fragment-qwXqOPMnAPwG.png
175,True,1.0,1.88,"(114, 177)",0.0,,0.0,0.0,0.0,"(-11, 11)",1.021908698888084,_claycode-fragment-qwXqOPMnAPwG.png
177,True,0.1,1.75,"(135, 425)",0.0,,0.0,0.0,0.0,"(19, -12)",0.9990925998472593,_claycode-g5EVtP.png
178,True,0.2,1.58,"(149, 209)",0.0,,0.0,0.0,0.0,"(-18, -15)",1.0601069903973392,_claycode-g5EVtP.png
179,True,0.3,1.04,"(392, 245)",0.0,,0.0,0.0,0.0,"(12, 13)",1.0953610908752351,_claycode-g5EVtP.png
180,True,0.4,1.34,"(12, 143)",0.0,,0.0,0.0,0.0,"(20, 11)",1.0718769693982784,_claycode-g5EVtP.png
181,True,0.5,1.43,"(260, 406)",0.0,,0.0,0.0,0.0,"(-20, 18)",0.9230547094286042,_claycode-g5EVtP.png
182,True,0.6,1.76,"(247, 627)",0.0,,0.0,0.0,0.0,"(-16, -15)",1.0621893629706762,_claycode-g5EVtP.png
183,True,0.7,1.19,"(5, 485)",0.0,,0.0,0.0,0.0,"(-13, 17)",1.0051083023719907,_claycode-g5EVtP.png
184,True,0.8,1.43,"(656, 124)",0.0,,0.0,0.0,0.0,"(-12, 16)",1.09606551056459,_claycode-g5EVtP.png
185,True,0.9,1.21,"(274, 259)",0.0,,0.0,0.0,0.0,"(19, -11)",1.0194287824349841,_claycode-g5EVtP.png
186,True,1.0,1.35,"(306, 662)",0.0,,0.0,0.0,0.0,"(-15, 10)",0.9900368035281939,_claycode-g5EVtP.png
188,True,0.1,1.53,"(274, 6)",0.0,,0.0,0.0,0.0,"(14, 19)",1.06465328555081,_claycode-iO2nTqxQr98.png
189,True,0.2,1.9,"(139, 248)",0.0,,0.0,0.0,0.0,"(15, 14)",1.0031936020904821,_claycode-iO2nTqxQr98.png
190,True,0.3,1.89,"(61, 644)",0.0,,0.0,0.0,0.0,"(20, 13)",0.9328674442487077,_claycode-iO2nTqxQr98.png
191,True,0.4,1.27,"(200, 464)",0.0,,0.0,0.0,0.0,"(-19, 10)",1.0672766618186242,_claycode-iO2nTqxQr98.png
192,True,0.5,1.64,"(609, 625)",0.0,,0.0,0.0,0.0,"(19, 14)",0.984037031909877,_claycode-iO2nTqxQr98.png
193,True,0.6,1.53,"(54, 145)",0.0,,0.0,0.0,0.0,"(-13, -13)",1.0554812462680458,_claycode-iO2nTqxQr98.png
194,True,0.7,1.42,"(213, 275)",0.0,,0.0,0.0,0.0,"(-20, -12)",0.9114443136364847,_claycode-iO2nTqxQr98.png
195,True,0.8,1.69,"(131, 541)",0.0,,0.0,0.0,0.0,"(13, 19)",0.945981540321639,_claycode-iO2nTqxQr98.png
196,True,0.9,1.21,"(507, 525)",0.0,,0.0,0.0,0.0,"(14, -20)",0.9414567607451407,_claycode-iO2nTqxQr98.png
197,True,1.0,1.6,"(587, 350)",0.0,,0.0,0.0,0.0,"(-12, 15)",0.9971813292509333,_claycode-iO2nTqxQr98.png
199,True,0.1,1.79,"(457, 616)",0.0,,0.0,0.0,0.0,"(-15, 20)",0.9553414566204851,_claycode-pscejHqqS.png
200,True,0.2,1.82,"(636, 335)",0.0,,0.0,0.0,0.0,"(12, -19)",1.0792636684888535,_claycode-pscejHqqS.png
201,True,0.3,1.23,"(584, 256)",0.0,,0.0,0.0,0.0,"(16, 12)",0.9502453599516382,_claycode-pscejHqqS.png
202,True,0.4,1.63,"(414, 352)",0.0,,0.0,0.0,0.0,"(-20, 13)",0.9461581799189496,_claycode-pscejHqqS.png
203,True,0.5,1.4,"(434, 74)",0.0,,0.0,0.0,0.0,"(-13, -13)",0.9441199650485416,_claycode-pscejHqqS.png
204,True,0.6,1.44,"(642, 480)",0.0,,0.0,0.0,0.0,"(13, 18)",0.9581670911667289,_claycode-pscejHqqS.png
205,True,0.7,1.71,"(187, 427)",0.0,,0.0,0.0,0.0,"(10, -17)",1.0691638048251706,_claycode-pscejHqqS.png
206,True,0.8,1.69,"(295, 323)",0.0,,0.0,0.0,0.0,"(-11, -15)",1.066664425511639,_claycode-pscejHqqS.png
207,True,0.9,1.19,"(48, 451)",0.0,,0.0,0.0,0.0,"(16, 15)",1.0439107258877969,_claycode-pscejHqqS.png
